ID	__name__	probes_2	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
125175	Rio Rita	Rio Rita is a movie and starring Robert Woolsey and directed by Luther Reed, of the genre <mask>.	 genre	 film	 films	 variety	 1978	Romance|Western	0.0	0.0
125177	Small Town Girl	Small Town Girl is a movie and starring Janet Gaynor and directed by Robert Z. Leonard, of the genre <mask>.	 films	 classic	 genre	 movies	 film	Comedy|Romance	0.0	0.0
125189	I Died a Thousand Times	I Died a Thousand Times is a movie and starring Lee Marvin and directed by Stuart Heisler, of the genre <mask>.	 genre	 films	 variety	 movies	 film	Crime|Drama|Thriller	0.0	0.0
1252	Chinatown	Chinatown is a movie and starring Jack Nicholson and directed by Roman Polanski, of the genre <mask>.	 1968	 film	 1978	 1979	 1959	Crime|Film-Noir|Mystery|Thriller	0.0	0.0
125207	The Prisoner	The Prisoner is a movie and starring Jack Hawkins and directed by Peter Glenville, of the genre <mask>.	 genre	 film	 1978	 films	 series	Drama	0.0	0.0
125219	The Ride Back	The Ride Back is a movie and starring Anthony Quinn and directed by Oscar Rudolph, of the genre <mask>.	 genre	 film	 films	 comedy	 variety	Western	0.0	0.0
125223	I Married a Communist	I Married a Communist is a movie and starring Robert Ryan and directed by Robert Stevenson, of the genre <mask>.	 1978	 1979	 1968	 1959	 comedy	Drama|Thriller	0.0	0.0
125241	The Next Voice You Hear...	The Next Voice You Hear... is a movie and starring James Whitmore and directed by William A. Wellman, of the genre <mask>.	 genre	 variety	 films	 name	 series	Drama	0.0	0.0
125267	The Bride Wore Red	The Bride Wore Red is a movie and starring Joan Crawford and directed by Dorothy Arzner, of the genre <mask>.	 genre	 1978	 variety	 1959	 films	Comedy|Drama|Romance	0.0	0.0
125271	The Roots of Heaven	The Roots of Heaven is a movie and starring Orson Welles and directed by John Huston, of the genre <mask>.	 genre	 1978	 1968	 1959	 1979	Adventure|Drama	0.0	0.0
125279	The Student Prince	The Student Prince is a movie and starring Mario Lanza and directed by Richard Thorpe, of the genre <mask>.	 genre	 films	 film	 fame	 movies	(no genres listed)	0.0	0.0
125281	Vicki	Vicki is a movie and starring Aaron Spelling and directed by Harry Horner, of the genre <mask>.	 films	 franchise	 genre	 series	 movies	Crime|Drama|Mystery|Romance|Thriller	0.0	0.0
125299	Marriage on the Rocks	Marriage on the Rocks is a movie and starring DeForest Kelley and directed by Jack Donohue, of the genre <mask>.	 genre	 name	 films	 series	 franchise	Comedy|Romance	0.0	0.0
1253	The Day the Earth Stood Still	The Day the Earth Stood Still is a movie and starring Sam Jaffe and directed by Robert Wise, of the genre <mask>.	 genre	 variety	 films	 film	 1978	Drama|Sci-Fi|Thriller	0.0	0.0
125301	The Little Hut	The Little Hut is a movie and starring David Niven and directed by Mark Robson, of the genre <mask>.	 genre	 films	 film	 series	 movies	Comedy|Romance	0.0	0.0
125313	Superstar	Superstar is a movie and starring Cécile de France and directed by Xavier Giannoli, of the genre <mask>.	 genre	 film	 films	 cinema	 fame	Comedy	0.0	0.0
125315	The Conspirators	The Conspirators is a movie and starring Hedy Lamarr and directed by Jean Negulesco, of the genre <mask>.	 genre	 films	 film	 movies	 series	Drama|Thriller	0.0	0.0
125377	The Sheriff of Fractured Jaw	The Sheriff of Fractured Jaw is a movie and starring William Campbell and directed by Raoul Walsh, of the genre <mask>.	 genre	 film	 series	 1978	 films	(no genres listed)	0.0	0.0
125395	Lullaby of Broadway	Lullaby of Broadway is a movie and starring Doris Day and directed by David Butler, of the genre <mask>.	 genre	 variety	 1978	 1959	 1979	Romance	0.0	0.0
125399	The Story of Alexander Graham Bell	The Story of Alexander Graham Bell is a movie and starring Henry Fonda and directed by Irving Cummings, of the genre <mask>.	 1959	 1978	 1956	 1979	 1962	Drama	0.0	0.0
1254	The Treasure of the Sierra Madre	The Treasure of the Sierra Madre is a movie and starring Humphrey Bogart and directed by John Huston, of the genre <mask>.	 genre	 1978	 1959	 film	 1929	Action|Adventure|Drama|Western	0.0	0.0
125417	Stars and Stripes Forever	Stars and Stripes Forever is a movie and starring George Chakiris and directed by Henry Koster, of the genre <mask>.	 genre	 films	 series	 film	 franchise	Drama	0.0	0.0
125423	Gunslinger's Revenge	Gunslinger's Revenge is a movie and starring David Bowie and directed by Giovanni Veronesi, of the genre <mask>.	 genre	 film	 films	 cinema	 1978	(no genres listed)	0.0	0.0
125433	Lionheart	Lionheart is a movie and starring Gabriel Byrne and directed by Franklin J. Schaffner, of the genre <mask>.	 films	 genre	 film	 franchise	 movies	Adventure|Drama	0.0	0.0
125437	Rhapsody	Rhapsody is a movie and starring Elizabeth Taylor and directed by Charles Vidor, of the genre <mask>.	 genre	 film	 films	 1978	 1979	Drama|Romance	0.0	0.0
125443	Parrish	Parrish is a movie and starring Karl Malden and directed by Delmer Daves, of the genre <mask>.	 genre	 films	 series	 film	 movies	Drama|Romance	0.0	0.0
125485	We Were Strangers	We Were Strangers is a movie and starring John Huston and directed by John Huston, of the genre <mask>.	 genre	 film	 1978	 thriller	 comedy	Action|Drama|Romance	0.0	0.0
125489	The River Rat	The River Rat is a movie and starring Tommy Lee Jones and directed by Thomas Rickman, of the genre <mask>.	 genre	 film	 films	 series	 variety	Adventure|Children|Crime|Drama	0.0	0.0
125515	The Adventures of Marco Polo	The Adventures of Marco Polo is a movie and starring Gary Cooper and directed by John Ford, of the genre <mask>.	 film	 1978	 films	 adventure	 comedy	Adventure|Romance	0.0	0.5
125517	The D.I.	The D.I. is a movie and starring Jack Webb and directed by Jack Webb, of the genre <mask>.	 genre	 film	 thriller	 comedy	 series	Drama	0.0	0.0
125523	Time Limit	Time Limit is a movie and starring Martin Balsam and directed by Karl Malden, of the genre <mask>.	 genre	 films	 film	 series	 franchise	Drama|Mystery|War	0.0	0.0
125533	Almost 18	Almost 18 is a movie and starring Mats Långbacka and directed by Maarit Lalli, of the genre <mask>.	 genre	 film	 films	 movies	 series	Comedy|Drama	0.0	0.0
125549	A Reason to Live, a Reason to Die	A Reason to Live, a Reason to Die is a movie and starring James Coburn and directed by Tonino Valerii, of the genre <mask>.	 genre	 films	 fame	 film	 name	Western	0.0	0.0
125589	David and Goliath	David and Goliath is a movie and starring Orson Welles and directed by Ferdinando Baldi, of the genre <mask>.	 genre	 films	 name	 fame	 classic	Action|Drama	0.0	0.0
1256	Duck Soup	Duck Soup is a movie and starring Groucho Marx and directed by Leo McCarey, of the genre <mask>.	 comedy	 genre	 variety	 films	 series	Comedy|Musical|War	0.3333333333333333	0.3333333333333333
1257	Better Off Dead	Better Off Dead is a movie and starring John Cusack and directed by Savage Steve Holland, of the genre <mask>.	 genre	 films	 franchise	 film	 series	Comedy|Romance	0.0	0.0
1258	The Shining	The Shining is a movie and starring Jack Nicholson and directed by Stanley Kubrick, of the genre <mask>.	 horror	 thriller	 film	 1979	 1978	Horror	1.0	1.0
125836	Those Calloways	Those Calloways is a movie and starring Walter Brennan and directed by Norman Tokar, of the genre <mask>.	 films	 genre	 fame	 series	 film	Children|Drama	0.0	0.0
125840	The Deserter	The Deserter is a movie and starring Brandon deWilde and directed by Burt Kennedy, of the genre <mask>.	 genre	 films	 franchise	 film	 series	(no genres listed)	0.0	0.0
125884	The Case of the Curious Bride	The Case of the Curious Bride is a movie and starring Wini Shaw and directed by Michael Curtiz, of the genre <mask>.	 genre	 variety	 films	 series	 film	Comedy|Crime|Drama|Mystery	0.0	0.0
1259	Stand by Me	Stand by Me is a movie and starring Kiefer Sutherland and directed by Rob Reiner, of the genre <mask>.	 genre	 films	 film	 franchise	 movies	Adventure|Drama	0.0	0.0
125916	Fifty Shades of Grey	Fifty Shades of Grey is a movie and starring Marcia Gay Harden and directed by Sam Taylor-Johnson, of the genre <mask>.	 genre	 franchise	 films	 film	 trilogy	Drama|Romance	0.0	0.0
1260	M	M is a movie and starring Rosa Valetti and directed by Fritz Lang, of the genre <mask>.	 M	 romance	 thriller	 film	 drama	Crime|Film-Noir|Thriller	0.0	0.3333333333333333
1262	The Great Escape	The Great Escape is a movie and starring Richard Attenborough and directed by John Sturges, of the genre <mask>.	 genre	 films	 film	 variety	 movies	Action|Adventure|Drama|War	0.0	0.0
1263	The Deer Hunter	The Deer Hunter is a movie and starring Meryl Streep and directed by Michael Cimino, of the genre <mask>.	 genre	 film	 films	 thriller	 movies	Drama|War	0.0	0.0
126309	Vessel of Wrath	Vessel of Wrath is a movie and starring Elsa Lanchester and directed by Erich Pommer, of the genre <mask>.	 genre	 films	 series	 film	 cinema	Drama	0.0	0.0
126322	Idiot's Delight	Idiot's Delight is a movie and starring Clark Gable and directed by Clarence Brown, of the genre <mask>.	 genre	 variety	 films	 1978	 comedy	Comedy|Drama|Musical|Romance	0.0	0.25
126399	Big Sur	Big Sur is a movie and starring Steve Buscemi and directed by Michael Polish, of the genre <mask>.	 genre	 films	 film	 movies	 series	Drama	0.0	0.0
1264	Diva	Diva is a movie and starring Dominique Pinon and directed by Jean-Jacques Beineix, of the genre <mask>.	 genre	 films	 fame	 film	 cinema	Action|Drama|Mystery|Romance|Thriller	0.0	0.0
1265	Groundhog Day	Groundhog Day is a movie and starring Bill Murray and directed by Harold Ramis, of the genre <mask>.	 comedy	 film	 films	 genre	 series	Comedy|Fantasy|Romance	0.3333333333333333	0.3333333333333333
126558	The Girl with the Pistol	The Girl with the Pistol is a movie and starring Monica Vitti and directed by Mario Monicelli, of the genre <mask>.	 genre	 films	 cinema	 movies	 film	Comedy	0.0	0.0
126584	Beyond Outrage	Beyond Outrage is a movie and starring Takeshi Kitano and directed by Takeshi Kitano, of the genre <mask>.	 fame	 genre	 series	 franchise	 films	Action	0.0	0.0
126591	The Humanoid	The Humanoid is a movie and starring Barbara Bach and directed by Aldo Lado, of the genre <mask>.	 genre	 film	 cinema	 films	 series	Fantasy|Sci-Fi	0.0	0.0
126597	The Little Drummer Girl	The Little Drummer Girl is a movie and starring Klaus Kinski and directed by George Roy Hill, of the genre <mask>.	 films	 genre	 film	 franchise	 movies	Thriller	0.0	0.0
1266	Unforgiven	Unforgiven is a movie and starring Frances Fisher and directed by Clint Eastwood, of the genre <mask>.	 thriller	 Christianity	 romance	 comedy	 film	Drama|Western	0.0	0.0
1267	The Manchurian Candidate	The Manchurian Candidate is a movie and starring Frank Sinatra and directed by John Frankenheimer, of the genre <mask>.	 genre	 films	 1978	 1979	 film	Crime|Thriller|War	0.0	0.0
126723	Kenny Begins	Kenny Begins is a movie and starring Johan Rheborg and directed by Carl Åstrand, of the genre <mask>.	 genre	 films	 film	 series	 franchise	Action|Comedy|Sci-Fi	0.0	0.0
126761	Matalo!	Matalo! is a movie and starring Claudia Gravy and directed by Cesare Canevari, of the genre <mask>.	 genre	 film	 cinema	 Italy	 comedy	Western	0.0	0.0
126767	The Case of the Bloody Iris	The Case of the Bloody Iris is a movie and starring George Rigaud and directed by Giuliano Carnimeo, of the genre <mask>.	 genre	 cinema	 1978	 1979	 film	Thriller	0.0	0.0
126775	The Blue Room	The Blue Room is a movie and starring Laurent Poitrenaux and directed by Mathieu Amalric, of the genre <mask>.	 genre	 films	 series	 film	 cinema	Crime	0.0	0.0
126811	Bank Shot	Bank Shot is a movie and starring Clifton James and directed by Gower Champion, of the genre <mask>.	 genre	 film	 films	 variety	 comedy	Comedy|Crime	0.0	0.5
1269	Arsenic and Old Lace	Arsenic and Old Lace is a movie and starring Josephine Hull and directed by Frank Capra, of the genre <mask>.	 genre	 films	 variety	 film	 movies	Comedy|Mystery|Thriller	0.0	0.0
1270	Back to the Future	Back to the Future is a movie and starring Frances Lee McCain and directed by Robert Zemeckis, of the genre <mask>.	 films	 genre	 film	 franchise	 trilogy	Adventure|Comedy|Sci-Fi	0.0	0.0
127042	Fantômas se déchaîne	Fantômas se déchaîne is a movie and starring Louis de Funès and directed by Haroun Tazieff, of the genre <mask>.	 genre	 cinema	 France	 films	 fame	Adventure|Comedy|Crime|Fantasy	0.0	0.0
127070	The Vengeance of Fu Manchu	The Vengeance of Fu Manchu is a movie and starring Peter Carsten and directed by Jeremy Summers, of the genre <mask>.	 genre	 films	 film	 franchise	 series	Action|Crime|Drama|Horror	0.0	0.0
1271	Fried Green Tomatoes	Fried Green Tomatoes is a movie and starring Chris O'Donnell and directed by Jon Avnet, of the genre <mask>.	 films	 genre	 film	 franchise	 series	Comedy|Crime|Drama	0.0	0.0
127108	Brooklyn	Brooklyn is a movie and starring Jim Broadbent and directed by John Crowley, of the genre <mask>.	 genre	 films	 film	 franchise	 series	Drama|Romance	0.0	0.0
127110	Digging for Fire	Digging for Fire is a movie and starring Brie Larson and directed by Joe Swanberg, of the genre <mask>.	 genre	 films	 film	 franchise	 series	Drama	0.0	0.0
127118	I Am Michael	I Am Michael is a movie and starring James Franco and directed by Justin Kelly, of the genre <mask>.	 genre	 films	 franchise	 Michael	 film	Drama	0.0	0.0
127130	Mistress America	Mistress America is a movie and starring Greta Gerwig and directed by Noah Baumbach, of the genre <mask>.	 genre	 films	 film	 franchise	 fame	Comedy	0.0	0.0
127134	A Walk in the Woods	A Walk in the Woods is a movie and starring Robert Redford and directed by Ken Kwapis, of the genre <mask>.	 genre	 films	 film	 1978	 movies	Adventure|Comedy|Drama	0.0	0.0
127184	Eden	Eden is a movie and starring Greta Gerwig and directed by Mia Hansen-Løve, of the genre <mask>.	 film	 films	 genre	 fame	 franchise	Drama	0.0	0.0
127186	Girlhood	Girlhood is a movie and starring Idrissa Diabaté and directed by Céline Sciamma, of the genre <mask>.	 genre	 film	 cinema	 films	 Cinema	Drama	0.0	0.0
1272	Patton	Patton is a movie and starring Karl-Michael Vogler and directed by Franklin J. Schaffner, of the genre <mask>.	 genre	 films	 series	 film	 fame	Drama|War	0.0	0.0
127220	L'Étudiante	L'Étudiante is a movie and starring Dominique Pifarély and directed by Claude Pinoteau, of the genre <mask>.	 comedy	 romance	 thriller	 film	 drama	Comedy|Romance	0.5	1.0
127234	Actriz	Actriz is a movie and starring Nando Paone and directed by Matteo Garrone, of the genre <mask>.	 genre	 film	 cinema	 Cinema	 films	Comedy|Drama	0.0	0.0
127254	Inbetween Worlds	Inbetween Worlds is a movie and starring Burghart Klaußner and directed by Feo Aladag, of the genre <mask>.	 genre	 film	 cinema	 films	 series	Drama	0.0	0.0
127305	Miss Julie	Miss Julie is a movie and starring Colin Farrell and directed by Liv Ullmann, of the genre <mask>.	 films	 genre	 film	 series	 franchise	Drama	0.0	0.0
127319	The Loft	The Loft is a movie and starring Rachael Taylor and directed by Erik Van Looy, of the genre <mask>.	 films	 genre	 film	 fame	 movies	Thriller	0.0	0.0
127331	The Well	The Well is a movie and starring Harry Morgan and directed by Russell Rouse, of the genre <mask>.	 genre	 films	 franchise	 film	 series	Drama|Film-Noir|Thriller	0.0	0.0
127337	The Caper of the Golden Bulls	The Caper of the Golden Bulls is a movie and starring Giovanna Ralli and directed by Russell Rouse, of the genre <mask>.	 genre	 films	 name	 film	 variety	Action|Comedy	0.0	0.0
1275	Highlander	Highlander is a movie and starring Clancy Brown and directed by Russell Mulcahy, of the genre <mask>.	 series	 franchise	 genre	 films	 novels	Action|Adventure|Fantasy	0.0	0.0
127565	Lost River	Lost River is a movie and starring Saoirse Ronan and directed by Ryan Gosling, of the genre <mask>.	 genre	 film	 thriller	 films	 romance	Fantasy|Thriller	0.0	0.5
1276	Cool Hand Luke	Cool Hand Luke is a movie and starring Dennis Hopper and directed by Stuart Rosenberg, of the genre <mask>.	 genre	 films	 film	 series	 movies	Drama	0.0	0.0
127652	We Are Young. We Are Strong.	We Are Young. We Are Strong. is a movie and starring Devid Striesow and directed by Burhan Qurbani, of the genre <mask>.	 genre	 films	 fame	 film	 franchise	Drama	0.0	0.0
127671	Tempest	Tempest is a movie and starring Nico and directed by Alberto Lattuada, of the genre <mask>.	 film	 genre	 thriller	 horror	 Romance	Adventure	0.0	0.0
127673	Sweet Delusions	Sweet Delusions is a movie and starring Giacomo Furia and directed by Alberto Lattuada, of the genre <mask>.	 genre	 cinema	 films	 film	 fame	Drama|Romance	0.0	0.0
127679	Fräulein Doktor	Fräulein Doktor is a movie and starring Andreas Voutsinas and directed by Alberto Lattuada, of the genre <mask>.	 genre	 film	 thriller	 comedy	 cinema	Drama|Romance|War	0.0	0.0
127690	The Bronte Sisters	The Bronte Sisters is a movie and starring Isabelle Huppert and directed by André Téchiné, of the genre <mask>.	 genre	 films	 fame	 film	 series	Drama	0.0	0.0
1277	Cyrano de Bergerac	Cyrano de Bergerac is a movie and starring Gérard Depardieu and directed by Jean-Paul Rappeneau, of the genre <mask>.	 genre	 film	 films	 cinema	 series	Comedy|Drama|Romance	0.0	0.0
1278	Young Frankenstein	Young Frankenstein is a movie and starring Leon Askin and directed by Mel Brooks, of the genre <mask>.	 film	 1978	 Frankenstein	 1979	 genre	Comedy|Fantasy	0.0	0.0
127835	The Midnight Man	The Midnight Man is a movie and starring Joan Lorring and directed by Roland Kibbee, of the genre <mask>.	 genre	 films	 film	 series	 movies	Mystery	0.0	0.0
1279	Night on Earth	Night on Earth is a movie and starring Armin Mueller-Stahl and directed by Jim Jarmusch, of the genre <mask>.	 genre	 films	 film	 fame	 movies	Comedy|Drama	0.0	0.0
128011	Symphony of Six Million	Symphony of Six Million is a movie and starring Irene Dunne and directed by Gregory La Cava, of the genre <mask>.	 genre	 films	 film	 name	 movies	Drama	0.0	0.0
128013	The Affairs of Cellini	The Affairs of Cellini is a movie and starring Fredric March and directed by Gregory La Cava, of the genre <mask>.	 genre	 films	 film	 movies	 cinema	Comedy|Drama	0.0	0.0
128015	Private Worlds	Private Worlds is a movie and starring Charles Boyer and directed by Gregory La Cava, of the genre <mask>.	 genre	 films	 film	 franchise	 series	(no genres listed)	0.0	0.0
128053	Seven Cities of Gold	Seven Cities of Gold is a movie and starring Anthony Quinn and directed by Robert D. Webb, of the genre <mask>.	 genre	 films	 film	 franchise	 fame	Adventure	0.0	0.0
128057	The Proud Ones	The Proud Ones is a movie and starring Jeffrey Hunter and directed by Robert D. Webb, of the genre <mask>.	 genre	 films	 film	 series	 franchise	Action|Western	0.0	0.0
128085	Could of Dust... Cry of Death... Sartana Is Coming	Could of Dust... Cry of Death... Sartana Is Coming is a movie and starring Sal Borgese and directed by Giuliano Carnimeo, of the genre <mask>.	 genre	 cinema	 films	 film	 Italy	Western	0.0	0.0
128105	The Killer Must Kill Again	The Killer Must Kill Again is a movie and starring Femi Benussi and directed by Luigi Cozzi, of the genre <mask>.	 genre	 cinema	 films	 film	 series	Horror|Thriller	0.0	0.0
128129	The Dead Are Alive	The Dead Are Alive is a movie and starring Samantha Eggar and directed by Armando Crispino, of the genre <mask>.	 genre	 films	 film	 franchise	 horror	Horror|Mystery|Thriller	0.0	0.3333333333333333
128151	The Little Devil	The Little Devil is a movie and starring Roberto Benigni and directed by Roberto Benigni, of the genre <mask>.	 genre	 film	 films	 cinema	 movies	Comedy|Fantasy|Romance	0.0	0.0
1282	Fantasia	Fantasia is a movie and starring Walt Disney and directed by Norm Ferguson, of the genre <mask>.	 Disney	 genre	 films	 franchise	 film	Animation|Children|Fantasy|Musical	0.0	0.0
128247	The Corsican Brothers	The Corsican Brothers is a movie and starring Akim Tamiroff and directed by Gregory Ratoff, of the genre <mask>.	 genre	 films	 film	 franchise	 series	Adventure	0.0	0.0
128287	Le Rouge et le Noir	Le Rouge et le Noir is a movie and starring Gérard Philipe and directed by Claude Autant-Lara, of the genre <mask>.	 film	 genre	 romance	 Noir	 comedy	Drama	0.0	0.0
1283	High Noon	High Noon is a movie and starring Grace Kelly and directed by Fred Zinnemann, of the genre <mask>.	 classic	 films	 genre	 fame	 film	Drama|Western	0.0	0.0
128360	The Hateful Eight	The Hateful Eight is a movie and starring Quentin Tarantino and directed by Quentin Tarantino, of the genre <mask>.	 film	 films	 horror	 comedy	 genre	Western	0.0	0.0
128393	Highway Racer	Highway Racer is a movie and starring Massimo Vanni and directed by Stelvio Massi, of the genre <mask>.	 genre	 films	 film	 movies	 series	(no genres listed)	0.0	0.0
128403	Speed Cross	Speed Cross is a movie and starring Massimo Ghini and directed by Stelvio Massi, of the genre <mask>.	 genre	 film	 cinema	 films	 movies	Action	0.0	0.0
128429	What Have You Done to Solange?	What Have You Done to Solange? is a movie and starring Joachim Fuchsberger and directed by Massimo Dallamano, of the genre <mask>.	 genre	 fame	 films	 film	 cinema	Crime	0.0	0.0
128441	Sea Fog	Sea Fog is a movie and starring Park Yoo-chun and directed by Shim Sung-bo, of the genre <mask>.	 Sea	 film	 genre	 thriller	 Ocean	Drama	0.0	0.0
1285	Heathers	Heathers is a movie and starring Shannen Doherty and directed by Michael Lehmann, of the genre <mask>.	 films	 genre	 film	 series	 movies	Comedy	0.0	0.0
128500	La tigre è ancora viva: Sandokan alla riscossa!	La tigre è ancora viva: Sandokan alla riscossa! is a movie and starring Sal Borgese and directed by Sergio Sollima, of the genre <mask>.	 genre	 series	 cinema	 film	 Italy	(no genres listed)	0.0	0.0
128516	Cuore Sacro	Cuore Sacro is a movie and starring Caterina Vertova and directed by Ferzan Özpetek, of the genre <mask>.	 genre	 film	 cinema	 films	 series	(no genres listed)	0.0	0.0
128520	The Wedding Ringer	The Wedding Ringer is a movie and starring Olivia Thirlby and directed by Jeremy Garelick, of the genre <mask>.	 genre	 films	 film	 franchise	 series	Comedy	0.0	0.0
128576	High Rise Life - The Movie	High Rise Life - The Movie is a movie and starring Jesper Odelberg and directed by Mikael Syrén, of the genre <mask>.	 films	 film	 genre	 fame	 franchise	Comedy	0.0	0.0
128590	Lilla Jönssonligan på styva linan	Lilla Jönssonligan på styva linan is a movie and starring Robert Gustafsson and directed by Christjan Wegner, of the genre <mask>.	 Sweden	 genre	 film	 Swedish	 Denmark	(no genres listed)	0.0	0.0
128592	The Boy Next Door	The Boy Next Door is a movie and starring Jennifer Lopez and directed by Rob Cohen, of the genre <mask>.	 genre	 films	 film	 franchise	 comedy	Mystery|Thriller	0.0	0.0
1286	Somewhere in Time	Somewhere in Time is a movie and starring Jane Seymour and directed by Jeannot Szwarc, of the genre <mask>.	 genre	 films	 film	 fame	 series	Drama|Romance	0.0	0.0
128608	Diary of a Chambermaid	Diary of a Chambermaid is a movie and starring Adriana Asti and directed by Benoît Jacquot, of the genre <mask>.	 genre	 films	 film	 fame	 movies	Drama	0.0	0.0
128642	Everybody Wins	Everybody Wins is a movie and starring Debra Winger and directed by Karel Reisz, of the genre <mask>.	 genre	 films	 fame	 film	 franchise	Drama|Mystery|Thriller	0.0	0.0
128677	Zeder	Zeder is a movie and starring Anne Canovas and directed by Pupi Avati, of the genre <mask>.	 genre	 films	 fame	 film	 movies	Horror	0.0	0.0
128688	Three in Love	Three in Love is a movie and starring Marjaana Maijala and directed by Peter Lindholm, of the genre <mask>.	 films	 genre	 fame	 movies	 film	Drama|Romance	0.0	0.0
1287	Ben-Hur	Ben-Hur is a movie and starring Jack Hawkins and directed by William Wyler, of the genre <mask>.	 genre	 film	 1978	 films	 movies	Action|Adventure|Drama	0.0	0.0
128766	Plot	Plot is a movie and starring Karin Schubert and directed by Yves Boisset, of the genre <mask>.	 genre	 film	 thriller	 Plot	 films	(no genres listed)	0.0	0.0
128782	The Thirteen Chairs	The Thirteen Chairs is a movie and starring Vittorio De Sica and directed by Nicolas Gessner, of the genre <mask>.	 genre	 film	 cinema	 films	 series	Comedy	0.0	0.0
128794	This Angry Age	This Angry Age is a movie and starring Alida Valli and directed by René Clément, of the genre <mask>.	 thriller	 comedy	 film	 horror	 drama	(no genres listed)	0.0	0.0
128798	The Glass Castle	The Glass Castle is a movie and starring Jacques Rivette and directed by René Clément, of the genre <mask>.	 genre	 film	 1978	 cinema	 1959	Comedy|Drama	0.0	0.0
1288	This Is Spinal Tap	This Is Spinal Tap is a movie and starring Billy Crystal and directed by Rob Reiner, of the genre <mask>.	 comedy	 films	 film	 genre	 series	Comedy	1.0	1.0
128800	The Walls of Malapaga	The Walls of Malapaga is a movie and starring Jean Gabin and directed by René Clément, of the genre <mask>.	 genre	 film	 1978	 1968	 1959	(no genres listed)	0.0	0.0
128838	Crimson Peak	Crimson Peak is a movie and starring Jim Beaver and directed by Guillermo del Toro, of the genre <mask>.	 films	 genre	 film	 series	 franchise	Horror	0.0	0.0
1289	Koyaanisqatsi	Koyaanisqatsi is a movie and starring Francis Ford Coppola and directed by Godfrey Reggio, of the genre <mask>.	 genre	 films	 film	 series	 movies	Documentary	0.0	0.0
1290	Some Kind of Wonderful	Some Kind of Wonderful is a movie and starring Pamela Anderson and directed by Howard Deutch, of the genre <mask>.	 films	 genre	 film	 movies	 series	Drama|Romance	0.0	0.0
1291	Indiana Jones and the Last Crusade	Indiana Jones and the Last Crusade is a movie and starring Sean Connery and directed by Steven Spielberg, of the genre <mask>.	 franchise	 series	 film	 genre	 films	Action|Adventure	0.0	0.0
129191	The Clowns	The Clowns is a movie and starring Giacomo Furia and directed by Federico Fellini, of the genre <mask>.	 genre	 cinema	 films	 film	 movies	Comedy|Drama|Fantasy|Sci-Fi	0.0	0.0
129207	De Sade	De Sade is a movie and starring Lilli Palmer and directed by Roger Corman, of the genre <mask>.	 genre	 film	 films	 1959	 1978	Drama|Thriller	0.0	0.0
129223	Tarzan's Savage Fury	Tarzan's Savage Fury is a movie and starring Lex Barker and directed by Cy Endfield, of the genre <mask>.	 genre	 franchise	 film	 series	 films	Action|Adventure	0.0	0.0
129268	Fort Saganne	Fort Saganne is a movie and starring Catherine Deneuve and directed by Alain Corneau, of the genre <mask>.	 genre	 films	 film	 series	 movies	Drama|War	0.0	0.0
129299	Effie	Effie is a movie and starring Riccardo Scamarcio and directed by Richard Laxton, of the genre <mask>.	 genre	 films	 film	 fame	 movies	Drama	0.0	0.0
1293	Gandhi	Gandhi is a movie and starring Roshan Seth and directed by Richard Attenborough, of the genre <mask>.	 film	 Hindi	 genre	 India	 films	Drama	0.0	0.0
129370	The SpongeBob Movie: Sponge Out of Water	The SpongeBob Movie: Sponge Out of Water is a movie and starring Antonio Banderas and directed by Paul Tibbitt, of the genre <mask>.	 franchise	 series	 films	 fame	 genre	Adventure|Animation|Children|Comedy	0.0	0.0
129413	In the Name of the Law	In the Name of the Law is a movie and starring Saro Urzì and directed by Pietro Germi, of the genre <mask>.	 thriller	 comedy	 film	 1978	 1985	Drama	0.0	0.0
129419	Un maledetto imbroglio	Un maledetto imbroglio is a movie and starring Pietro Germi and directed by Pietro Germi, of the genre <mask>.	 comedy	 Italian	 Italy	 genre	 film	Crime|Drama	0.0	0.0
129428	The Second Best Exotic Marigold Hotel	The Second Best Exotic Marigold Hotel is a movie and starring Bill Nighy and directed by John Madden, of the genre <mask>.	 genre	 films	 film	 1978	 comedy	Comedy|Drama	0.0	0.5
1295	The Unbearable Lightness of Being	The Unbearable Lightness of Being is a movie and starring Juliette Binoche and directed by Philip Kaufman, of the genre <mask>.	 genre	 films	 film	 movies	 series	Drama	0.0	0.0
129555	So Ends Our Night	So Ends Our Night is a movie and starring Erich von Stroheim and directed by John Cromwell, of the genre <mask>.	 genre	 films	 series	 variety	 fame	Drama|War	0.0	0.0
1296	A Room with a View	A Room with a View is a movie and starring Judi Dench and directed by James Ivory, of the genre <mask>.	 1978	 1979	 1980	 film	 1968	Drama|Romance	0.0	0.0
129657	Tracers	Tracers is a movie and starring Taylor Lautner and directed by Daniel Benmayor, of the genre <mask>.	 genre	 film	 films	 franchise	 fame	Action	0.0	0.0
129659	McFarland, USA	McFarland, USA is a movie and starring Kevin Costner and directed by Niki Caro, of the genre <mask>.	 genre	 film	 films	 comedy	 variety	Drama	0.0	0.0
1297	Real Genius	Real Genius is a movie and starring Ed Lauter and directed by Martha Coolidge, of the genre <mask>.	 genre	 name	 films	 variety	 series	Comedy	0.0	0.0
